trans_id,sender_iban,receiver_iban,amount,timestamp,ip_address,merchant_cat
TXN-1188,FR4928189511341857669636071,FR4604880686136202551681184,,2025-06-02 08:43:59,222.130.133.218,Gambling
TXN-7207,FR3426474658007210222175177,FR6511104671108371734934937,693.94,2025-04-17 08:00:53,109.181.160.159,Travel
TXN-13764,FR4968446914143746204508187,FR9758147799142310240857907,3999.9,2025-03-06 01:00:41,97.175.114.233,Restaurant
TXN-10420,FR7183598989361598255538653,FR8401273836686555659086727,9075.65,2025-11-04 17:20:51,29.9.158.192,Supermarket
TXN-14820,FR4073309958156882067586281,FR7078357102801774856880447,9561.97,2025-01-28 00:41:52,177.186.164.196,Restaurant
TXN-7366,FR3434576946264701359390312,FR4875956117067912707163186,5793.98,2025-07-03 18:43:54,157.142.100.116,Unknown
TXN-11218,FR9763423745167552373248597,FR6496594114836675513161848,"9612,07",2025-03-16 00:26:44,82.191.172.48,Tech
TXN-14555,FR4117388176274221638427054,FR0313169504791401422504214,1271.05,2025-02-02 09:31:53,68.227.134.154,Unknown
TXN-890,FR9243072665528543352547311,FR3450363555473266808735164,8531.57,2025-06-12 08:15:57,47.88.103.236,Restaurant
TXN-8017,FR3880839115582259013149228,FR2012509496209566183819446,8822.53,2024-11-19 02:26:50,91.19.87.42,Tech
TXN-3421,FR8656599312650339719769535,FR7203234856862927553926657,8906.32,2025-02-01 01:10:49,16.124.5.139,Restaurant
TXN-10797,FR9787037842273962960421917,FR5065213175994713893216618,8314.18,2025-06-25 12:41:56,173.104.227.152,Travel
TXN-14552,FR6255294856010317540998541,FR0338179650175635746020695,4868.61,2025-03-29 15:36:54,Localhost,Supermarket
TXN-1214,FR8092116242251952318945420,FR1297826438925449818712749,8783.38 €,2025-09-07 18:38:28,222.123.107.129,Gambling
TXN-2333,FR1863215187346629802801662,FR4426732832495748448656847,9280.17,2025-07-13 16:31:45,197.195.118.38,Supermarket
TXN-11935,FR9120097870197322434007651,FR6543616578397564624661547,"3138,38",2025-01-12 11:42:38,62.147.106.37,Gambling
TXN-10167,FR6302626561632210391997695,FR6752151608601156137877570,9847.56,2025-11-02 07:37:42,89.118.184.190,Unknown
TXN-1420,FR1452889687514002500350068,FR3255717914563426896564000,,2025-05-06 14:19:33,115.176.142.241,Supermarket
TXN-7201,FR4958652635934371379025096,FR2217846062854705697607682,8249.22,2024-12-25 23:02:12,59.74.179.141,Gambling
TXN-11355,FR2161542628100501979668411,FR8230939218037643808726245,1333.25 €,2025-09-21 13:11:47,85.101.44.137,Supermarket
TXN-13185,FR7111867978989007733369634,FR7292419393131942658626498,39.3,2024-12-29 12:09:57,52.237.249.15,Travel
TXN-10510,FR6246695298371405125263791,FR2292118064072181868820283,9225.87,2025-08-27 23:17:18,108.234.241.226,Travel
TXN-12787,FR1364810268326658185712207,FR2697494820829676937593012,8688.92,2025-09-02 11:23:46,12.244.212.142,Supermarket
TXN-7190,FR8206091243460969518652282,FR0354803159066514739091736,1922.68,2025-04-06 18:14:40,81.12.54.77,Gambling
TXN-13322,FR8953454184550821247382061,FR3004538881988154100427770,662.1,2025-08-05 11:20:31,192.168.X.X,Tech
TXN-13074,FR6010921686555859238159274,FR6101037651990820454765737,688.87,2025-10-18 18:05:43,,Supermarket
TXN-1700,FR1676942454210298460182506,FR4714424638730746949834402,7852.73,2025-06-10 05:19:29,200.14.157.127,Gambling
TXN-9215,FR0392174108673221147053266,FR0761836508124962767506864,404.95,2025-08-25 10:02:43,,Restaurant
TXN-14921,FR9278754609288284090518235,FR2314050283573818053518511,-9553.36,2025-02-10 12:07:09,145.89.56.132,Restaurant
TXN-2504,FR0733612260578758672241106,FR4374613320235768680516788,9008.78,2025-03-29 10:23:19,209.141.135.103,Supermarket
TXN-14307,FR8927689602954096584097677,FR4524662190613116724328386,6066.77,2025-03-24 12:41:34,::1,Gambling
TXN-139,FR3170260038600316909812695,FR8296817727463944541247000,8961.61,2025-04-05 01:00:54,79.112.50.162,Unknown
TXN-11231,FR2271089526888205647644209,FR3985339985127012874349804,3800.77,2025-04-02 14:10:00,Localhost,Travel
TXN-6862,FR2449432179897122249742150,FR7754472654718509612312251,6329.69,2025-06-03 13:51:10,165.222.128.170,Restaurant
TXN-12902,FR9059576491015395674802026,FR1465736689018703275932379,4834.85,2025-08-11 14:39:28,166.191.0.219,
TXN-6922,FR5086928621127822576314293,FR8558785669331864384035780,5654.19,2025-10-26 16:00:47,65.218.148.138,Gambling
TXN-12837,FR2310794051021403322720971,FR7731064620489086897526931,5843.6,2025-03-14 11:14:46,79.148.180.0,Travel
TXN-1180,FR7474325444285297649063111,FR5859694295805100544539735,7381.1,2025-06-21 12:54:17,192.168.X.X,Restaurant
TXN-12783,FR2200034906015970127346623,FR6493739720550755015983283,8292.71 €,2025-06-05 17:22:16,215.97.132.171,Tech
TXN-11742,FR0625999142144415839676976,FR6741562949284731853561354,8801.47,2025-10-25 22:42:42,192.168.X.X,Unknown
TXN-9190,FR8488191150098840746741644,FR5035370968032869567296718,9390.05,2025-06-15 15:57:42,50.212.41.0,Supermarket
TXN-7382,FR2405203727103084208593840,FR9480803793054005176328089,6542.93,2025-11-02 03:31:50,25.116.87.105,Tech
TXN-13358,FR8495613974935507143900237,FR8756115852732024304688253,5939.88,2025-07-07 22:58:29,101.240.203.179,
TXN-10432,FR2054596460060339361917379,FR9330335338315834888601208,8814.48,2025-06-21 23:34:34,104.124.184.193,Restaurant
TXN-10425,FR9385821344031745660918149,FR7994376191815580129612081,4044.19,2025-02-01 09:09:56,157.50.195.91,Unknown
TXN-12583,FR8793635604716056274437786,FR5183005944829149004886659,1637.16,2025-11-05 23:01:10,140.254.128.121,Travel
TXN-7537,FR4409341535190533139217637,FR9846960579760374354083218,9642.6,2025-03-23 12:14:45,105.176.184.24,Travel
TXN-12767,FR8640630707973083668666051,FR0405277162615463332998781,,2025-10-30 19:29:18,76.10.10.51,Gambling
TXN-12468,FR5996012396215055709451681,FR1288561615861890958327970,8043.59,2025-02-20 12:25:07,78.223.76.96,Tech
TXN-7363,FR2878190120370070510738818,FR1068185695659491783592242,5768.8,2025-08-03 07:32:07,148.57.203.135,Restaurant
TXN-6480,FR2232048745442453039585498,FR4743393425506176115684189,9984.27,2025-09-11 06:18:54,,Restaurant
TXN-13669,FR4765579615857826075471177,FR0301500047516061361517360,332.04,2025-08-07 04:54:17,Localhost,Tech
TXN-11375,FR5292063383863043159482131,FR9557229440803768504918868,9291.51,2025-05-27 13:26:18,137.57.179.159,Supermarket
TXN-13745,FR2204784368817283114542501,FR4662538711051832956788753,6239.88,2024-11-21 22:49:56,173.222.86.188,
TXN-13142,FR1381783591898661340344572,FR1940909752950668528820314,6243.42,2025-09-06 21:33:54,142.255.187.199,Restaurant
TXN-13345,FR5018015477411198108184396,FR5963579352676199645035089,9909.63,2025-04-19 13:08:11,101.25.7.130,
TXN-982,FR8288829948963338868104539,FR4146393693822353123644424,3064.48,2025-08-31 09:06:56,116.246.177.227,Supermarket
TXN-14129,FR8984994211385887082266297,FR3702671419252358674800847,1256.28,2025-07-25 04:12:03,65.3.18.83,Tech
TXN-7617,FR7050122846819409825517713,FR8222938058465835044398588,3075.25,2025-08-04 14:50:19,100.244.165.159,Restaurant
TXN-9855,FR8200602455345665365020557,FR1424189040743583114532612,2845.54,2024-11-14 13:43:28,93.224.88.208,Supermarket
TXN-4917,FR9179356019566428941742004,FR9435152396751075315227465,1576.71,2025-07-06 05:22:15,::1,Unknown
TXN-11281,FR6984691715417473141710664,FR2292810069255491865008160,6390.78,2024-12-24 03:27:55,134.118.131.77,Tech
TXN-7135,FR3583382065929918455059949,FR8887725783017888053951066,4655.99,2024-11-15 06:35:26,208.107.43.204,Travel
TXN-11840,FR3499765801630065832272388,FR6848374201593996021692698,3990.4 €,2025-05-04 02:16:58,121.8.219.226,Tech
TXN-8982,FR7718410874993360549398849,FR6428657136074823226955554,1362.17,2025-11-09 16:11:31,106.163.90.153,
TXN-14290,FR8877503060594892640396240,FR4212530315375980417349074,6172.57,2025-10-15 09:30:00,138.174.52.58,Tech
TXN-4156,FR8258465147579762370526517,FR7105068960146425365950767,3954.3,2025-11-11 20:41:05,133.61.21.134,Gambling
TXN-14581,FR7518309642965215759654975,FR2046774522563168019005092,2587.96,2025-05-16 12:32:53,83.117.15.51,Unknown
TXN-14213,FR1523521517144242349680082,FR5114743120528663053992657,4476.41,2025-01-16 11:29:17,103.58.54.35,Restaurant
TXN-5896,FR2684360992688852186882462,FR2847894195981301958192606,8742.34,2024-12-27 12:50:32,137.110.6.178,Unknown
TXN-10156,FR7619979662210738098070076,FR5074828768556494074965884,5453.09 €,2025-11-05 16:36:31,169.66.72.154,Gambling
TXN-4295,FR7252241063201228179112782,FR4154997519382325238133034,7855.21,2025-02-02 03:22:59,63.10.153.0,Gambling
TXN-9273,FR9783866422601727543115270,FR0229187050646060811366461,7022.16,2025-08-23 19:52:40,135.28.152.232,Travel
TXN-3389,FR1968300500045815301548046,FR8786239675985230596815970,2527.11,2025-09-01 20:25:57,59.136.247.11,Supermarket
TXN-1916,FR2053055274778455424257187,FR8255904704841011890484014,2721.45,2025-06-06 03:31:50,136.28.52.35,Tech
TXN-2871,FR4089489847446252318414727,FR9706957778429543499414732,1370.4,2025-02-08 11:38:46,181.120.194.51,Gambling
TXN-6134,FR1840431178698922652149016,FR2412753857834088822139129,1341.14,2025-10-02 10:13:22,113.121.130.48,Supermarket
TXN-5829,FR6967623185094611971775198,FR4056129917493743602419461,4161.41,2024-12-26 18:41:05,98.203.10.126,Gambling
TXN-14031,FR1027643704137094303491555,FR0255979077932201963036076,6181.46,2025-07-17 07:08:30,98.93.20.184,Restaurant
TXN-10244,FR8892599841680835610743375,FR1825507672810816661473277,1272.02,2025-04-25 09:34:47,210.100.208.141,Unknown
TXN-8249,FR0452499417502584870731292,FR7799750587270036056610801,2265.54,2025-10-28 01:06:01,118.168.192.176,Travel
TXN-2868,FR3589497913241882005188323,FR6019586690387665420887426,1241.64,2025-05-12 17:59:49,62.252.92.135,Supermarket
TXN-13016,FR9241659470465222702359373,FR3163280720116588925313400,3869.78,2025-05-18 11:21:45,79.7.134.77,Restaurant
TXN-12491,FR7725536381012957586032144,FR6720371768212347200487899,6154.72 €,2025-10-31 23:25:12,33.188.137.55,Restaurant
TXN-12275,FR6121300581712259251941995,FR8755993624886835040191181,2655.03,2025-07-28 14:47:48,72.168.14.118,Travel
TXN-10235,FR2199667440605300758008346,FR9794805978222023022165166,8611.96,2025-07-30 07:57:21,208.251.156.189,Restaurant
TXN-2413,FR1169276341003747541271443,FR8314082071636731762755824,3147.07,2025-11-06 07:58:33,129.65.56.125,
TXN-1975,FR2169182853456656053327324,FR4814734969952969504449224,4065.95,2025-08-19 16:27:56,62.48.37.195,Gambling
TXN-8078,FR3095840634708351886947898,FR8423607287628190189410739,3140.52,2025-03-14 15:58:53,60.32.219.7,Gambling
TXN-8619,FR2003331374630106174479110,FR0880345205795556708375308,9625.08,2025-10-20 12:15:36,123.83.221.137,Restaurant
TXN-7319,FR2160833067653847854279950,FR0814073606835027389978244,1841.41,2025-04-25 18:27:10,105.118.214.218,
TXN-2336,FR2769508865297487656678421,FR7992545365066444153221107,5076.88,2025-07-04 01:03:41,173.253.101.120,
TXN-13707,FR6430464284612239618810989,FR8557460478348477591590387,6960.36,2025-09-15 11:09:32,192.168.X.X,Gambling
TXN-880,FR7040728266867811429793376,FR3107029821689049946370689,9989.83,2025-02-21 11:27:35,69.182.133.112,
TXN-5117,FR1749350188696062600237003,FR5892146466303506070262462,4968.04,2025-07-29 06:52:14,164.129.58.174,Travel
TXN-12828,FR5679341588654225639940286,FR9208161647493561571795230,3686.71,2025-07-28 12:27:17,216.141.212.170,Tech
TXN-5424,FR3911842579992373291079524,FR3911947874356250357908814,4231.87,2025-01-22 18:20:52,125.235.98.219,Gambling
TXN-5872,FR7174791028589559732118628,FR6118265445778651841011293,1951.37,2025-01-02 10:51:54,101.194.83.67,Restaurant
TXN-7869,FR9629378950385597083257407,FR7048413223792027312148500,9155.73,2025-03-22 05:55:46,90.152.124.18,
TXN-14573,FR5388883933009834151927319,FR7562187402465181140045339,7422.68,2025-09-01 05:57:45,82.79.28.195,Travel
TXN-3089,FR6010074105866307466097038,FR3503442099429880968013631,6675.42,2025-05-17 22:29:46,107.2.122.51,
TXN-8428,FR1609089891664396490535627,FR2552023822403071543811591,8181.4,2025-01-09 23:42:35,,Unknown
TXN-1744,FR1729031694395781534212556,FR6236291221180139946132727,1473.34,2025-06-03 04:21:45,2.204.167.158,Unknown
TXN-11364,FR0513015350036540464833736,FR8481110895921046092170169,3239.08,2025-04-12 02:38:20,Localhost,Tech
TXN-14181,FR4879235629243253042362645,FR1187046518975013289352423,7963.26,2024-12-08 07:39:26,199.205.21.20,Restaurant
TXN-11168,FR9086082911318132530348871,FR0384993602370441023174726,1492.35,2025-11-10 20:00:20,65.124.197.109,
TXN-13002,FR0356872100679620748297994,FR1511171625303075812547487,5083.59,2025-10-27 04:44:59,95.232.8.164,
TXN-1683,FR2937793883214019110277366,FR0802045879359375405992627,2723.98,2025-02-02 19:58:10,197.231.6.208,Travel
TXN-4139,FR4015091268890319947831464,FR5388512645809509934567023,3020.39,2024-12-02 14:27:52,123.121.188.6,Restaurant
TXN-11115,FR7737780143979433069978898,FR7944442083787888099491380,4054.95,2025-05-05 15:13:08,222.185.4.22,Tech
TXN-3283,FR8978642108588856131085828,FR8705452810297158696180190,1863.45,2025-05-26 10:21:23,77.132.154.41,Gambling
TXN-6855,FR5410491628884231431335947,FR1423819506947936638402201,1755.62,2025-06-06 03:20:25,204.155.243.0,Restaurant
TXN-885,FR5107742549872163345325708,FR4515836232116535969004767,3332.59,2024-12-24 01:36:22,65.62.119.121,Travel
TXN-3439,FR3358852966857287215225080,FR8730843491924990021161096,4768.25,2025-02-15 01:16:59,182.91.114.69,Unknown
TXN-7631,FR2617584704824345392364441,FR1475633874137361791542083,"403,9",2025-07-12 08:22:47,82.201.149.185,Unknown
TXN-4494,FR8241947494925698960732503,FR8089732194381236636603892,5883.94 €,2025-06-09 12:05:30,188.53.253.128,Unknown
TXN-11538,FR2537099309696453595204831,FR8227809621392210696072451,6617.23,2025-09-26 12:51:22,74.175.86.10,Restaurant
TXN-9221,FR0506348922223852277410048,FR4540246651247263109915792,9196.72,2025-03-15 19:10:28,19.162.75.9,Travel
TXN-12928,FR0873754864613996999931048,FR2744514963894803982285468,1001.93,2024-11-26 09:35:21,146.59.14.177,Gambling
TXN-13391,FR0577664103909039286017541,FR9098131411523769903675268,3493.34,2025-07-13 23:46:54,65.190.129.124,Travel
TXN-10634,FR4906849458415847997747199,FR5104559724619922846594904,5785.25,2025-04-08 13:09:21,204.162.207.143,Tech
TXN-7717,FR6622547091380940819869979,FR9259299407259664750470532,2689.53,2025-01-16 02:36:49,7.69.230.57,Travel
TXN-1258,FR7356953122670097254983876,FR2331975892515860554510901,9994.69,2025-08-29 06:33:26,204.127.36.211,Travel
TXN-7224,FR6710709136211825181634232,FR1232081029215378094499433,"9832,64",2024-11-28 08:28:13,208.59.48.7,Supermarket
TXN-8832,FR9562233449600243933687792,FR0957553632502698357014267,5178.71,2025-08-18 15:20:11,8.158.134.50,Unknown
TXN-4589,FR7519248635623390037894915,FR0471011590665950479033477,"1797,56",2025-05-12 11:29:00,47.143.48.243,Supermarket
TXN-14292,FR1839726179397636164257523,FR0510064578326115064412530,4053.98,2024-11-23 12:45:23,117.148.55.179,Supermarket
TXN-273,FR5900344643312081508259049,FR1993696259277085677115227,481.56,2025-03-06 12:12:37,173.134.227.221,Unknown
TXN-4867,FR4073585135097769206638360,FR7189682157368874249076455,3517.61,2025-08-26 12:02:02,93.36.160.78,Tech
TXN-13240,FR2377853402175737113386857,FR3121611610247117093496106,2785.99,2025-05-15 00:23:44,::1,Unknown
TXN-13791,FR4619513874847549924687749,FR7358721562183195639077916,3221.01,2025-08-25 22:23:45,148.188.103.153,Unknown
TXN-3064,FR8065923296635578918127113,FR7433201163877845536884595,8620.93,2025-03-28 07:16:10,11.3.231.194,
TXN-5383,FR8251232076491068001620193,FR2178626572993464009393962,5259.68,2025-07-28 17:03:01,198.150.204.248,Travel
TXN-10910,FR2605848645433255205400874,FR8250975665907813095897887,1453.46,2025-02-25 13:32:58,139.255.114.109,Restaurant
TXN-10866,FR5339019675657460900168273,FR1731075108260258575102357,6742.98,2025-09-01 09:25:50,44.86.145.202,
TXN-6208,FR3978574732319779336324620,FR6282300513380368081654248,3234.61,2025-08-02 09:00:00,137.37.42.108,Gambling
TXN-14913,FR8529944902329957129784492,FR2458587048402681462278854,864.26,2025-02-22 20:47:32,185.26.176.178,Gambling
TXN-3327,FR6958500496974052907698321,FR2873419149008906769351840,6625.49,2025-04-03 17:31:56,25.80.149.187,Gambling
TXN-3508,FR2337833545694988201596575,FR0417901753724242726169876,886.54,2024-12-19 18:54:50,125.231.56.84,Tech
TXN-7099,FR0269144030069453282298815,FR0381903122986645769993712,9011.13,2025-10-27 20:09:08,3.104.4.188,Supermarket
TXN-5993,FR9878417382498903858185662,FR3023644356949884402127989,4619.18,2025-04-30 23:08:06,Localhost,Gambling
TXN-5087,FR0848018933124281838308107,FR6659389290791142566751491,7383.07,2025-02-22 14:35:51,172.253.45.199,Supermarket
TXN-3899,FR9585126619911870991099195,FR1804505147479788777102890,6352.52,2025-08-23 08:21:29,170.187.66.87,Travel
TXN-4001,FR7518764213052709632270793,FR3552248063998280022042854,8416.21,2025-10-28 02:48:48,95.187.71.137,
TXN-13611,FR8832834530248305716485855,FR4011548250063827331678285,4912.09,2025-08-20 12:08:12,120.3.129.2,Gambling
TXN-3808,FR1642998506954807384029693,FR6751721367184258908776683,2797.31,2025-06-19 06:20:42,205.151.218.32,
TXN-13022,FR7223760908588381540635170,FR0718199160545051441872415,4347.43,2025-03-05 14:14:11,181.217.119.90,Unknown
TXN-384,FR1476561602649515347669969,FR8338623504176127766706047,4364.11,2025-04-25 17:33:08,145.223.143.58,Unknown
TXN-12802,FR8376942235468843650211825,FR4762483565631888654244532,"3792,77",2024-12-17 13:05:36,180.86.244.156,Restaurant
TXN-1958,FR7131012969757914915791987,FR8101218616517178125189157,6819.53,2025-05-25 23:26:47,4.176.105.29,Gambling
TXN-4590,FR8315425276956887267611567,FR8331367268577399501550437,5152.9,2025-01-11 06:23:16,116.134.138.101,
TXN-1800,FR0791713259174564368842037,FR7757538345146795438162507,1803.97,2025-11-05 13:49:25,30.97.114.240,Gambling
TXN-8971,FR6229448105382057316162062,FR5016575359056591046062513,1453.63,2025-07-02 13:39:30,,Restaurant
TXN-4999,FR4296233371881889551028793,FR1246496188805478023704461,"7159,68",2025-02-10 21:58:18,159.80.207.63,Gambling
TXN-2130,FR1281728482570733520320705,FR1807974468212684419019171,7235.66,2025-10-08 10:30:35,36.218.152.143,Unknown
TXN-6588,FR3003055064901766982260012,FR2265166879738143419862872,1119.96,2024-12-01 00:45:58,207.137.102.241,Restaurant
TXN-6830,FR5706744601603812979509053,FR4917235306687444426500245,2436.41,2025-01-27 20:40:16,189.74.150.244,
TXN-4951,FR5202571703654370139812168,FR6880483418027132429433953,5123.65,2025-09-04 03:41:16,::1,Restaurant
TXN-14490,FR4765589043480334950697033,FR8138421262798275475091308,4905.39,2025-08-27 19:12:32,211.205.123.200,Tech
TXN-7415,FR0574713512606059628347521,FR3582650670473404354638485,1997.72,2025-05-04 15:43:07,2.227.89.221,Tech
TXN-7109,FR0249985001612027164217005,FR8092747249374080696928428,2463.58,2025-08-20 13:26:15,202.50.53.117,
TXN-914,FR7034485507495703763593648,FR4339408648766305682087694,8168.83,2025-11-06 03:08:44,207.113.159.242,Gambling
